statement,object_1,object_2,correct_object_2,correct,negation,real_object,fake_object,fictional_object,category
Ancy is a synonym of a bumina.,ancy,bumina,"savouse, bumina",false,false,false,true,false,synonyms
Skirthart is not a synonym of a speep.,skirthart,speep,"munostencin, nualism",false,true,false,true,false,synonyms
Dahlimazel is not a synonym of a nudaikon.,dahlimazel,nudaikon,"fluoretic, millment",false,true,false,true,false,synonyms
Prostop is not a synonym of a pipe of ther.,prostop,pipe of ther,"baction, pipe of ther",false,true,false,true,false,synonyms
Refulness is not a synonym of a cability.,refulness,cability,"serrest, kabor",false,true,false,true,false,synonyms
Embleties is not a synonym of a vibreak.,embleties,vibreak,"batrics, vibreak",false,true,false,true,false,synonyms
Djibouller is a synonym of a tv secution.,djibouller,tv secution,"tv secution, accompuring",false,false,false,true,false,synonyms
Ereakink is not a synonym of a goldence.,ereakink,goldence,"refring, meno per",false,true,false,true,false,synonyms
Candness is a synonym of an enrolly.,candness,enrolly,"fluoretic, enrolly",false,false,false,true,false,synonyms
Brevella is not a synonym of a tack woma.,brevella,tack woma,"execunni, finimalter",false,true,false,true,false,synonyms
Hightins is a synonym of a pothesia.,hightins,pothesia,"consuitab, goldber",false,false,false,true,false,synonyms
Brevella is a synonym of an execunni.,brevella,execunni,"execunni, finimalter",false,false,false,true,false,synonyms
Contre is not a synonym of a chrishing.,contre,chrishing,"jamment, miliar",false,true,false,true,false,synonyms
Compover is a synonym of a harton.,compover,harton,"whoodworker, harton",false,false,false,true,false,synonyms
Grandpoing is a synonym of an adaptail.,grandpoing,adaptail,"adaptail, microuse",false,false,false,true,false,synonyms
Candslip is not a synonym of a victoman.,candslip,victoman,"cardion, softwarez",false,true,false,true,false,synonyms
Excitan is not a synonym of a culositation.,excitan,culositation,"ice-ace, megation",false,true,false,true,false,synonyms
Cons is not a synonym of a turer.,cons,turer,"chareness, turer",false,true,false,true,false,synonyms
Bookshot is a synonym of a flation.,bookshot,flation,"undings, ention",false,false,false,true,false,synonyms
Svedbership is a synonym of a collabound.,svedbership,collabound,"collabound, sea-coat",false,false,false,true,false,synonyms
Candonalist is not a synonym of a clopent.,candonalist,clopent,"clopent, nicolard",false,true,false,true,false,synonyms
Steing is a synonym of a prehenko.,steing,prehenko,"revolus, zippin",false,false,false,true,false,synonyms
Madnes is a synonym of a thrinkpot.,madnes,thrinkpot,"pepperium, so-andyman",false,false,false,true,false,synonyms
Genesent is a synonym of allus.,genesent,allus,"timbatsy, allus",false,false,false,true,false,synonyms
Changle is not a synonym of pugilmeritis.,changle,pugilmeritis,"apporization, serve ther",false,true,false,true,false,synonyms
Oini is not a synonym of a voluende.,oini,voluende,"sparabi, sterment",false,true,false,true,false,synonyms
Inck is a synonym of a vibreak.,inck,vibreak,"exhumat, vibreak",false,false,false,true,false,synonyms
Surnamender is a synonym of conness.,surnamender,conness,"dowsking, sconcerage",false,false,false,true,false,synonyms
Nurization is not a synonym of a cochitter.,nurization,cochitter,"cochitter, cannonpay",false,true,false,true,false,synonyms
Hemoise is not a synonym of a deteriet.,hemoise,deteriet,"impaird of thermat, deteriet",false,true,false,true,false,synonyms
Salminia is not a synonym of a khardman.,salminia,khardman,"coltancer, khardman",false,true,false,true,false,synonyms
Guzzliness is a synonym of a helimitty.,guzzliness,helimitty,"nectionise, jakobus",false,false,false,true,false,synonyms
Fluiding is a synonym of an urder.,fluiding,urder,"bism, madring",false,false,false,true,false,synonyms
Jalais is a synonym of magenus gram.,jalais,magenus gram,"pairband, scotting",false,false,false,true,false,synonyms
Rottlener is not a synonym of a vitar.,rottlener,vitar,"solferfish, vitar",false,true,false,true,false,synonyms
Babysis is not a synonym of a twarding.,babysis,twarding,"ear rast, plumper sodics",false,true,false,true,false,synonyms
Dissing is a synonym of a conficalpod.,dissing,conficalpod,"divilinettonne, televant",false,false,false,true,false,synonyms
Rubbings is a synonym of a turer.,rubbings,turer,"sease, baction",false,false,false,true,false,synonyms
Irrence is a synonym of deposis.,irrence,deposis,"anoeuvrabian, riginard",false,false,false,true,false,synonyms
Showcas is a synonym of a hymnodymin.,showcas,hymnodymin,"sheding, lubroma",false,false,false,true,false,synonyms
Bridence is a synonym of a conficalpod.,bridence,conficalpod,"conficalpod, cavilitre",false,false,false,true,false,synonyms
Oldfistern is a synonym of ballowlandnese.,oldfistern,ballowlandnese,"clashise, preter",false,false,false,true,false,synonyms
Novertz is a synonym of a haemility.,novertz,haemility,"marimsicani, haemility",false,false,false,true,false,synonyms
Hogwasting is not a synonym of an iridge.,hogwasting,iridge,"iridge, malapprese",false,true,false,true,false,synonyms
Descudding is a synonym of an anoeuvrabian.,descudding,anoeuvrabian,"anoeuvrabian, gresoullebor",false,false,false,true,false,synonyms
Populatamor is a synonym of cons.,populatamor,cons,"preson, panks",false,false,false,true,false,synonyms
Chailroadiom is a synonym of a finimalter.,chailroadiom,finimalter,"eastomicrole, finimalter",false,false,false,true,false,synonyms
Acco is a synonym of an addafitude.,acco,addafitude,"addafitude, bottongs",false,false,false,true,false,synonyms
Samera is a synonym of a curichency.,samera,curichency,"curichency, proccus",false,false,false,true,false,synonyms
Hemicrobby is a synonym of a fedon feve.,hemicrobby,fedon feve,"cancephage, procker",false,false,false,true,false,synonyms
Jalais is a synonym of a scotting.,jalais,scotting,"pairband, scotting",false,false,false,true,false,synonyms
Zhoughtlee is not a synonym of a scrazine.,zhoughtlee,scrazine,"scrazine, corun avelandark",false,true,false,true,false,synonyms
Pichenko is a synonym of a pite.,pichenko,pite,"pite, trip-offerit",false,false,false,true,false,synonyms
Spher is not a synonym of a vegentider.,spher,vegentider,"ambitabia, tysonballus",false,true,false,true,false,synonyms
Schloration is not a synonym of exudatus pin.,schloration,exudatus pin,"tellium, exudatus pin",false,true,false,true,false,synonyms
Gynaecoat is not a synonym of a chimet.,gynaecoat,chimet,"chimet, greakage",false,true,false,true,false,synonyms
Midrivet is a synonym of a uralieu.,midrivet,uralieu,"housinet, effusine",false,false,false,true,false,synonyms
Minemati is a synonym of a pun secone.,minemati,pun secone,"terworman, pun secone",false,false,false,true,false,synonyms
Hogway is a synonym of a nicolard.,hogway,nicolard,"nicolard, pun secone",false,false,false,true,false,synonyms
Lewife is a synonym of deteness.,lewife,deteness,"tuneasewillia, comburgee",false,false,false,true,false,synonyms
Monessing is not a synonym of chloriness.,monessing,chloriness,"lubrity, commismuth",false,true,false,true,false,synonyms
Empher is not a synonym of a cascabelluloid.,empher,cascabelluloid,"immuttonheadstuderaphale, lismuth",false,true,false,true,false,synonyms
Hemaleness is a synonym of a souratablence.,hemaleness,souratablence,"finimalter, gregiancer",false,false,false,true,false,synonyms
Outpournage is not a synonym of a gryption.,outpournage,gryption,"windustarior, retar",false,true,false,true,false,synonyms
Scaberker is not a synonym of croupless.,scaberker,croupless,"nicolard, cologister",false,true,false,true,false,synonyms
Pitocineptabi is a synonym of croupless.,pitocineptabi,croupless,"westor, ciphery",false,false,false,true,false,synonyms
Licecreads is not a synonym of bottongs.,licecreads,bottongs,"perimin, biot barlow",false,true,false,true,false,synonyms
Oini is not a synonym of a sparabi.,oini,sparabi,"sparabi, sterment",false,true,false,true,false,synonyms
Skirthart is not a synonym of a nualism.,skirthart,nualism,"munostencin, nualism",false,true,false,true,false,synonyms
Ambless is not a synonym of a sebaucher.,ambless,sebaucher,"filt, couse",false,true,false,true,false,synonyms
Movichet is not a synonym of a prehenko.,movichet,prehenko,"clus, terzettage",false,true,false,true,false,synonyms
Homegalard is not a synonym of a collium.,homegalard,collium,"collium, paja",false,true,false,true,false,synonyms
Monister is not a synonym of dilapeness.,monister,dilapeness,"harton, ciphery",false,true,false,true,false,synonyms
Peson is a synonym of a westor.,peson,westor,"helimitty, reditution",false,false,false,true,false,synonyms
Hesia is not a synonym of conness.,hesia,conness,"conness, dahlim",false,true,false,true,false,synonyms
Swoodwork is a synonym of an impaird of thermat.,swoodwork,impaird of thermat,"cardion, impaird of thermat",false,false,false,true,false,synonyms
Sucromepairy is not a synonym of iness.,sucromepairy,iness,"divilinettonne, cerning",false,true,false,true,false,synonyms
Acco is not a synonym of a knock radin.,acco,knock radin,"addafitude, bottongs",false,true,false,true,false,synonyms
Cons is a synonym of cands.,cons,cands,"chareness, turer",false,false,false,true,false,synonyms
Midazoler is not a synonym of an alism.,midazoler,alism,"moundle-nose, papabulation",false,true,false,true,false,synonyms
Dixield is not a synonym of a tablent.,dixield,tablent,"ice-ace, brussine",false,true,false,true,false,synonyms
Morewdness is a synonym of a chrishing.,morewdness,chrishing,"chrishing, irress",false,false,false,true,false,synonyms
Rigmarium is not a synonym of a refration.,rigmarium,refration,"deteriet, odoplance",false,true,false,true,false,synonyms
Svedber is a synonym of a rator.,svedber,rator,"pharmong, mooze",false,false,false,true,false,synonyms
Mudskin is a synonym of an attenation.,mudskin,attenation,"mallo, attenation",false,false,false,true,false,synonyms
Honet is a synonym of revolus.,honet,revolus,"pawpawpawpaw, bugaboutpouncidiness",false,false,false,true,false,synonyms
Madre is not a synonym of a cerning.,madre,cerning,"airection, decati",false,true,false,true,false,synonyms
Caralland is not a synonym of a jouratta.,caralland,jouratta,"gouroys, captainter",false,true,false,true,false,synonyms
Grocea is a synonym of a sconfing.,grocea,sconfing,"plumper sodics, sconfing",false,false,false,true,false,synonyms
Carpetuity is not a synonym of a freroom.,carpetuity,freroom,"freroom, cryptopod",false,true,false,true,false,synonyms
Sility is a synonym of a shtink.,sility,shtink,"sympaign, teroid lion",false,false,false,true,false,synonyms
Fatsmanna is a synonym of a mish mat.,fatsmanna,mish mat,"riple, fedon feve",false,false,false,true,false,synonyms
Proma is not a synonym of a simpovernabob.,proma,simpovernabob,"gemaking, overn",false,true,false,true,false,synonyms
Buckrainia is not a synonym of a hare systaff.,buckrainia,hare systaff,"hare systaff, ballowlandnese",false,true,false,true,false,synonyms
Cocaneuverez is not a synonym of a lippin.,cocaneuverez,lippin,"westor, sease",false,true,false,true,false,synonyms
Hematte is not a synonym of an agare.,hematte,agare,"satisity, malapprese",false,true,false,true,false,synonyms
Infrighway is a synonym of an aspeeche.,infrighway,aspeeche,"aspeeche, cryptomyosaur",false,false,false,true,false,synonyms
Gaucheling is a synonym of a cardion.,gaucheling,cardion,"cardion, homet",false,false,false,true,false,synonyms
Rositant is a synonym of a coruner.,rositant,coruner,"pitorine, kenny",false,false,false,true,false,synonyms
Dise is not a synonym of deposis.,dise,deposis,"belevy, deposis",false,true,false,true,false,synonyms
Metradenessway is not a synonym of a chamment.,metradenessway,chamment,"gregiancer, chamment",false,true,false,true,false,synonyms
Berso is not a synonym of a prophagratter.,berso,prophagratter,"prophagratter, refrator",false,true,false,true,false,synonyms
Elmwoosh is a synonym of a pizz.,elmwoosh,pizz,"pizz, movidex",false,false,false,true,false,synonyms
Atmostakeem is a synonym of a sureaching.,atmostakeem,sureaching,"plumper sodics, jeopaediaz",false,false,false,true,false,synonyms
Bookmarman is not a synonym of hombenness.,bookmarman,hombenness,"devolativity, hombenness",false,true,false,true,false,synonyms
Crastola is not a synonym of a rasheepherd.,crastola,rasheepherd,"rasheepherd, cavilitre",false,true,false,true,false,synonyms
Jalais is a synonym of a pairband.,jalais,pairband,"pairband, scotting",false,false,false,true,false,synonyms
Lowelling is not a synonym of captairporsagrip-offs.,lowelling,captairporsagrip-offs,"malapprese, terzettage",false,true,false,true,false,synonyms
Waistace is a synonym of a mainsolfer.,waistace,mainsolfer,"handage, mainsolfer",false,false,false,true,false,synonyms
Cister is not a synonym of an exclumpt.,cister,exclumpt,"mish mat, exclumpt",false,true,false,true,false,synonyms
Solverogen is a synonym of a carabi.,solverogen,carabi,"carabi, wrenalness",false,false,false,true,false,synonyms
Vills is a synonym of a collium.,vills,collium,"collium, browties",false,false,false,true,false,synonyms
Tosa is not a synonym of a goone.,tosa,goone,"enrolly, khary exposit",false,true,false,true,false,synonyms
Fring is a synonym of a lassman.,fring,lassman,"trichenance, lassman",false,false,false,true,false,synonyms
Bobwhithy is a synonym of a scoparcomphango.,bobwhithy,scoparcomphango,"busework, jouratta",false,false,false,true,false,synonyms
Roodiaz is not a synonym of an oner 56.,roodiaz,oner 56,"oner 56, pipe of ther",false,true,false,true,false,synonyms
Mignnec is not a synonym of a helimitty.,mignnec,helimitty,"contis, oxidifying",false,true,false,true,false,synonyms
Turbox is a synonym of a punifica.,turbox,punifica,"kenny, refiness",false,false,false,true,false,synonyms
Hightins is a synonym of a decration.,hightins,decration,"consuitab, goldber",false,false,false,true,false,synonyms
Climonter is not a synonym of a membergilm.,climonter,membergilm,"membergilm, repositablet",false,true,false,true,false,synonyms
Slotment is a synonym of gourcasis.,slotment,gourcasis,"eiter, rails",false,false,false,true,false,synonyms
Forence is a synonym of inteness.,forence,inteness,"degeness, inteness",false,false,false,true,false,synonyms
Mercoat is a synonym of a sympaign.,mercoat,sympaign,"dysfundwich, filt",false,false,false,true,false,synonyms
Junky is a synonym of fedonness.,junky,fedonness,"poinkeno, deteness",false,false,false,true,false,synonyms
Incoma is a synonym of a manding.,incoma,manding,"contis, boarmism",false,false,false,true,false,synonyms
Embleties is not a synonym of batrics.,embleties,batrics,"batrics, vibreak",false,true,false,true,false,synonyms
Refuelation is a synonym of an expreditude.,refuelation,expreditude,"moninity, jeopaediaz",false,false,false,true,false,synonyms
Revela is not a synonym of a how-do.,revela,how-do,"prehenko, subtleevelry",false,true,false,true,false,synonyms
Homegalard is a synonym of a trichenance.,homegalard,trichenance,"collium, paja",false,false,false,true,false,synonyms
Pillness is not a synonym of a jouratta.,pillness,jouratta,"anoeuvrabian, jouratta",false,true,false,true,false,synonyms
Homegalard is not a synonym of a paja.,homegalard,paja,"collium, paja",false,true,false,true,false,synonyms
Wronterbia is a synonym of a bricot.,wronterbia,bricot,"slity, bricot",false,false,false,true,false,synonyms
Brons is a synonym of a twitting.,brons,twitting,"sunlignatan, twitting",false,false,false,true,false,synonyms
Samera is a synonym of proccus.,samera,proccus,"curichency, proccus",false,false,false,true,false,synonyms
Genesent is not a synonym of a protte.,genesent,protte,"timbatsy, allus",false,true,false,true,false,synonyms
Lity is not a synonym of romickless.,lity,romickless,"femaine, romickless",false,true,false,true,false,synonyms
Crusion is a synonym of a procker.,crusion,procker,"procker, twichtoney",false,false,false,true,false,synonyms
Glitrich is not a synonym of a bricot.,glitrich,bricot,"clashise, tubat",false,true,false,true,false,synonyms
Brarati is a synonym of an anoeuvrabian.,brarati,anoeuvrabian,"disness, mic celevising",false,false,false,true,false,synonyms
Ballarmer is not a synonym of an ency.,ballarmer,ency,"twarding, cancephage",false,true,false,true,false,synonyms
Moretta is not a synonym of a chopatho.,moretta,chopatho,"chopatho, thrinkpot",false,true,false,true,false,synonyms
Cronsumma is not a synonym of a charlequirth.,cronsumma,charlequirth,"finia, charlequirth",false,true,false,true,false,synonyms
Stalkinter is not a synonym of a pavity.,stalkinter,pavity,"pavity, subheapop",false,true,false,true,false,synonyms
Enuhing is a synonym of a lighway.,enuhing,lighway,"lighway, ator",false,false,false,true,false,synonyms
Chiat is a synonym of a sapporson.,chiat,sapporson,"uralieu, sapporson",false,false,false,true,false,synonyms
Carpetuity is a synonym of a prelechway.,carpetuity,prelechway,"freroom, cryptopod",false,false,false,true,false,synonyms
Descency is a synonym of a pipe of ther.,descency,pipe of ther,"posure, pipe of ther",false,false,false,true,false,synonyms
Homegalard is not a synonym of grushness.,homegalard,grushness,"collium, paja",false,true,false,true,false,synonyms
Cister is a synonym of an exclumpt.,cister,exclumpt,"mish mat, exclumpt",false,false,false,true,false,synonyms
Conson is not a synonym of a charth.,conson,charth,"govement, charth",false,true,false,true,false,synonyms
Lucanna is not a synonym of a kopervance.,lucanna,kopervance,"erractor, lital",false,true,false,true,false,synonyms
Tatorce is a synonym of an agare.,tatorce,agare,"edeava, perimin",false,false,false,true,false,synonyms
Fration is not a synonym of a rigglewillar feveren.,fration,rigglewillar feveren,"remeanoel, rigglewillar feveren",false,true,false,true,false,synonyms
Nigery is not a synonym of a mergy.,nigery,mergy,"drogeyman, mergy",false,true,false,true,false,synonyms
Juggine is a synonym of a saurine.,juggine,saurine,"stasia, pretencycle",false,false,false,true,false,synonyms
Critting is not a synonym of a metablend.,critting,metablend,"metablend, interbo-prop",false,true,false,true,false,synonyms
Monatio is not a synonym of an undidance.,monatio,undidance,"cochitter, charth",false,true,false,true,false,synonyms
Rudencrime is not a synonym of a schilanter 66.,rudencrime,schilanter 66,"panks, looner",false,true,false,true,false,synonyms
Dization is not a synonym of a lubroma.,dization,lubroma,"threem, lubroma",false,true,false,true,false,synonyms
Prittaine is a synonym of scrumbroops.,prittaine,scrumbroops,"myelief, petuilegall",false,false,false,true,false,synonyms
Procandy is not a synonym of a pavity.,procandy,pavity,"pavity, moninity",false,true,false,true,false,synonyms
Inuatch is a synonym of a movidex.,inuatch,movidex,"urder, factionia",false,false,false,true,false,synonyms
Naireworm is not a synonym of a wyvesthetent.,naireworm,wyvesthetent,"wyvesthetent, laudiety",false,true,false,true,false,synonyms
Progenican is not a synonym of an exhibitree.,progenican,exhibitree,"sunlignatan, exhibitree",false,true,false,true,false,synonyms
Brons is a synonym of scrumbroops.,brons,scrumbroops,"sunlignatan, twitting",false,false,false,true,false,synonyms
Ojibout is a synonym of a cybor.,ojibout,cybor,"trostething, cybor",false,false,false,true,false,synonyms
Brons is not a synonym of a dysfundwich.,brons,dysfundwich,"sunlignatan, twitting",false,true,false,true,false,synonyms
Carpetuity is a synonym of a carabi.,carpetuity,carabi,"freroom, cryptopod",false,false,false,true,false,synonyms
Novertz is a synonym of a marimsicani.,novertz,marimsicani,"marimsicani, haemility",false,false,false,true,false,synonyms
Relim is not a synonym of a vivation.,relim,vivation,"fini, homet",false,true,false,true,false,synonyms
Exprelatary is a synonym of a mimentate.,exprelatary,mimentate,"mimentate, bankness",false,false,false,true,false,synonyms
Blacera is a synonym of a croscottlee.,blacera,croscottlee,"croscottlee, proctorsaw",false,false,false,true,false,synonyms
Muckrail is not a synonym of a petuilegall.,muckrail,petuilegall,"moninity, stasia",false,true,false,true,false,synonyms
Gende is a synonym of a prehenko.,gende,prehenko,"sapporson, cocase",false,false,false,true,false,synonyms
Corso is a synonym of an enrolly.,corso,enrolly,"waist mation, enrolly",false,false,false,true,false,synonyms
Deutschtone is a synonym of caciousness.,deutschtone,caciousness,"taching, libractor",false,false,false,true,false,synonyms
Rottlener is not a synonym of a spenancy.,rottlener,spenancy,"solferfish, vitar",false,true,false,true,false,synonyms
Defactor is not a synonym of captairporsagrip-offs.,defactor,captairporsagrip-offs,"maeroom, decration",false,true,false,true,false,synonyms
Jointment is not a synonym of an ampathy.,jointment,ampathy,"ampathy, facementhright",false,true,false,true,false,synonyms
Cyborak is a synonym of venessius.,cyborak,venessius,"rose syster, venessius",false,false,false,true,false,synonyms
Aponder is not a synonym of an angery.,aponder,angery,"adversionativer, incium",false,true,false,true,false,synonyms
Juggine is a synonym of a stasia.,juggine,stasia,"stasia, pretencycle",false,false,false,true,false,synonyms
Kitbagline is not a synonym of a cordiote.,kitbagline,cordiote,"fema, kopervance",false,true,false,true,false,synonyms
Obein is a synonym of minidingours.,obein,minidingours,"datiouse, minidingours",false,false,false,true,false,synonyms
Mercoat is a synonym of irress.,mercoat,irress,"dysfundwich, filt",false,false,false,true,false,synonyms
Tadpollame is a synonym of a consterra.,tadpollame,consterra,"erractor, pun secone",false,false,false,true,false,synonyms
Wins is not a synonym of an unga.,wins,unga,"unga, sing oute",false,true,false,true,false,synonyms
Jiggarra is a synonym of microweateralis.,jiggarra,microweateralis,"ricketball, microweateralis",false,false,false,true,false,synonyms
Lucanna is a synonym of an odoplance.,lucanna,odoplance,"erractor, lital",false,false,false,true,false,synonyms
Brevella is not a synonym of a finimalter.,brevella,finimalter,"execunni, finimalter",false,true,false,true,false,synonyms
Decoastruce is not a synonym of a motorbutting.,decoastruce,motorbutting,"cipless, corprimet",false,true,false,true,false,synonyms
Backness is not a synonym of tysonballus.,backness,tysonballus,"tysonballus, whoodworker",false,true,false,true,false,synonyms
Paviliatriophent is a synonym of an azingle.,paviliatriophent,azingle,"odoplance, azingle",false,false,false,true,false,synonyms
Hematte is not a synonym of malapprese.,hematte,malapprese,"satisity, malapprese",false,true,false,true,false,synonyms
Peson is a synonym of a reditution.,peson,reditution,"helimitty, reditution",false,false,false,true,false,synonyms
Inuatch is a synonym of a factionia.,inuatch,factionia,"urder, factionia",false,false,false,true,false,synonyms
Desia is a synonym of an eastomicrole.,desia,eastomicrole,"dience, inteness",false,false,false,true,false,synonyms
Homsky is not a synonym of a jenalization.,homsky,jenalization,"coruner, jenalization",false,true,false,true,false,synonyms
Falstamoy is a synonym of an amburation.,falstamoy,amburation,"clopent, tuneasewillia",false,false,false,true,false,synonyms
Milicence is not a synonym of exudatus pin.,milicence,exudatus pin,"chrishing, exudatus pin",false,true,false,true,false,synonyms
Litrine is not a synonym of a harkov.,litrine,harkov,"harkov, manzani",false,true,false,true,false,synonyms
Mammari is not a synonym of a freroom.,mammari,freroom,"microweateralis, plainite mattager",false,true,false,true,false,synonyms
Kleing is a synonym of a bism.,kleing,bism,"bism, cipless",false,false,false,true,false,synonyms
Mudskirter is not a synonym of an ache applief.,mudskirter,ache applief,"cordiote, ache applief",false,true,false,true,false,synonyms
Dese is not a synonym of a ravorcinizer.,dese,ravorcinizer,"ravorcinizer, aepys",false,true,false,true,false,synonyms
Hemia is not a synonym of a devolativity.,hemia,devolativity,"croupless, ear rast",false,true,false,true,false,synonyms
Grusion is a synonym of an inni.,grusion,inni,"weberso, facementhright",false,false,false,true,false,synonyms
Fini is not a synonym of a nuater.,fini,nuater,"nuater, jouratta",false,true,false,true,false,synonyms
Caborg is not a synonym of a kopervance.,caborg,kopervance,"kopervance, orgation",false,true,false,true,false,synonyms
Gramiter is not a synonym of a brandard.,gramiter,brandard,"rator, brandard",false,true,false,true,false,synonyms
Zabaglio is a synonym of a muggistbanise.,zabaglio,muggistbanise,"looner, madruple",false,false,false,true,false,synonyms
Milicence is not a synonym of a bugar.,milicence,bugar,"chrishing, exudatus pin",false,true,false,true,false,synonyms
Immung is not a synonym of a trefice.,immung,trefice,"kabor, sheetor",false,true,false,true,false,synonyms
Vills is a synonym of a softwarez.,vills,softwarez,"collium, browties",false,false,false,true,false,synonyms
Nigelism is not a synonym of a mothing.,nigelism,mothing,"porthroat, mothing",false,true,false,true,false,synonyms
Toonet is a synonym of a mothing.,toonet,mothing,"expendance, cybor",false,false,false,true,false,synonyms
Defeate is not a synonym of an expendance.,defeate,expendance,"bogation, handen band",false,true,false,true,false,synonyms
Undum is not a synonym of a chanthroney.,undum,chanthroney,"finimalter, conjurge",false,true,false,true,false,synonyms
Grusk is a synonym of a carror.,grusk,carror,"oxidifying, orgation",false,false,false,true,false,synonyms
Kharketful is a synonym of an undidance.,kharketful,undidance,"undidance, juncollmenze",false,false,false,true,false,synonyms
Argings is a synonym of gouroys.,argings,gouroys,"incture, gouroys",false,false,false,true,false,synonyms
Houstari is a synonym of a mainsolfer.,houstari,mainsolfer,"mainsolfer, mummee ade",false,false,false,true,false,synonyms
Mov is a synonym of tysonballus.,mov,tysonballus,"decration, carror",false,false,false,true,false,synonyms
Cochirrup is a synonym of a vity dansheenway.,cochirrup,vity dansheenway,"mic celevising, mic provocann",false,false,false,true,false,synonyms
Chailroadiom is not a synonym of an eastomicrole.,chailroadiom,eastomicrole,"eastomicrole, finimalter",false,true,false,true,false,synonyms
Cochirrup is not a synonym of a mic celevising.,cochirrup,mic celevising,"mic celevising, mic provocann",false,true,false,true,false,synonyms
Glitrich is a synonym of an orgation.,glitrich,orgation,"clashise, tubat",false,false,false,true,false,synonyms
Babysis is a synonym of a plumper sodics.,babysis,plumper sodics,"ear rast, plumper sodics",false,false,false,true,false,synonyms
Caliness is a synonym of calpatens.,caliness,calpatens,"hare systaff, calpatens",false,false,false,true,false,synonyms
Packdroppo is a synonym of a tering.,packdroppo,tering,"mallo, tering",false,false,false,true,false,synonyms
Cister is not a synonym of cycless.,cister,cycless,"mish mat, exclumpt",false,true,false,true,false,synonyms
Alligram is not a synonym of pugilmeritis.,alligram,pugilmeritis,"kitchence, galaxaca",false,true,false,true,false,synonyms
Viscotsmana is not a synonym of a ribulard.,viscotsmana,ribulard,"yeshade, ribulard",false,true,false,true,false,synonyms
Galadee is not a synonym of a microuse.,galadee,microuse,"compul, microuse",false,true,false,true,false,synonyms
Enuhing is not a synonym of an ator.,enuhing,ator,"lighway, ator",false,true,false,true,false,synonyms
Showcas is not a synonym of a sympaign.,showcas,sympaign,"sheding, lubroma",false,true,false,true,false,synonyms
Novicism is not a synonym of a tubat.,novicism,tubat,"graphrage, thrinkpot",false,true,false,true,false,synonyms
Mouria is not a synonym of a mountion.,mouria,mountion,"cannonficacity, refration",false,true,false,true,false,synonyms
Churcation is a synonym of cipless.,churcation,cipless,"helimitty, procology",false,false,false,true,false,synonyms
Gillness is not a synonym of a trichenance.,gillness,trichenance,"cands, trichenance",false,true,false,true,false,synonyms
Albatson is not a synonym of a megation.,albatson,megation,"speep, goldence",false,true,false,true,false,synonyms
Mujaheding is a synonym of a vitar.,mujaheding,vitar,"restilus, vitar",false,false,false,true,false,synonyms
Dizativena is not a synonym of wrenalness.,dizativena,wrenalness,"malevy, baction",false,true,false,true,false,synonyms
Ternamelevy is a synonym of a palacement.,ternamelevy,palacement,"homonener, scrumbroops",false,false,false,true,false,synonyms
Ortimber is not a synonym of a prickslim.,ortimber,prickslim,"rigglewillar feveren, ung sum",false,true,false,true,false,synonyms
Acchatch is not a synonym of a degravitate.,acchatch,degravitate,"plumper sodics, auryl stense",false,true,false,true,false,synonyms
Immung is a synonym of a kabor.,immung,kabor,"kabor, sheetor",false,false,false,true,false,synonyms
Lewife is not a synonym of a comburgee.,lewife,comburgee,"tuneasewillia, comburgee",false,true,false,true,false,synonyms
Geness is not a synonym of bis systernintoba.,geness,bis systernintoba,"direcover, corprimet",false,true,false,true,false,synonyms
Inuatch is not a synonym of a meteorome.,inuatch,meteorome,"urder, factionia",false,true,false,true,false,synonyms
Granshiloh is a synonym of a prosa.,granshiloh,prosa,"hateries, speechwe",false,false,false,true,false,synonyms
Ragoguessness is not a synonym of a procology.,ragoguessness,procology,"factionia, procology",false,true,false,true,false,synonyms
Coche is a synonym of a conjurge.,coche,conjurge,"furboogery, conjurge",false,false,false,true,false,synonyms
Sponder is a synonym of cipless.,sponder,cipless,"exhibitree, chrishing",false,false,false,true,false,synonyms
Praseody is a synonym of an expostan.,praseody,expostan,"liquorethachena, expostan",false,false,false,true,false,synonyms
Caprive is a synonym of quidness.,caprive,quidness,"quidness, hement",false,false,false,true,false,synonyms
Aboria is a synonym of an interbo-prop.,aboria,interbo-prop,"contis, sease",false,false,false,true,false,synonyms
Vivity is not a synonym of a mavel.,vivity,mavel,"monaliation, sea-coat",false,true,false,true,false,synonyms
Djibwa is a synonym of a zippin.,djibwa,zippin,"marquirt, zippin",false,false,false,true,false,synonyms
Compling is a synonym of cands.,compling,cands,"unist, asseminity",false,false,false,true,false,synonyms
Pugling is not a synonym of an orgation.,pugling,orgation,"parchaif, paupasman majig",false,true,false,true,false,synonyms
Granshiloh is not a synonym of an iridge.,granshiloh,iridge,"hateries, speechwe",false,true,false,true,false,synonyms
Whattlet is not a synonym of wrenalness.,whattlet,wrenalness,"crity, jeopaedie",false,true,false,true,false,synonyms
Lifell is not a synonym of a goldence.,lifell,goldence,"10000000000, so-andyman",false,true,false,true,false,synonyms
Enuhing is a synonym of an ator.,enuhing,ator,"lighway, ator",false,false,false,true,false,synonyms
Albanse is not a synonym of a simo.,albanse,simo,"refration, cookstace",false,true,false,true,false,synonyms
Trenze is not a synonym of a decati.,trenze,decati,"devilline, spergine",false,true,false,true,false,synonyms
