statement,object_1,object_2,correct_object_2,correct,negation,real_object,fake_object,fictional_object,category
Gaucheling is a type of a flor.,gaucheling,flor,"flor, chaif",false,false,false,true,false,types
Rositant is a type of a pon syste.,rositant,pon syste,"decommo, foyevsky",false,false,false,true,false,types
Dise is not a type of an impretench.,dise,impretench,"amblener, impretench",false,true,false,true,false,types
Metradenessway is not a type of an amindbraine.,metradenessway,amindbraine,"seveness, amindbraine",false,true,false,true,false,types
Berso is not a type of a curder.,berso,curder,"curder, aestime",false,true,false,true,false,types
Elmwoosh is a type of degress.,elmwoosh,degress,"degress, brainsion",false,false,false,true,false,types
Atmostakeem is a type of a strink.,atmostakeem,strink,"hama, posis",false,false,false,true,false,types
Bookmarman is not a type of a bookenhage.,bookmarman,bookenhage,"rumfitty, bookenhage",false,true,false,true,false,types
Crastola is not a type of a facter arm.,crastola,facter arm,"facter arm, motless",false,true,false,true,false,types
Jalais is a type of a scastent.,jalais,scastent,"scastent, jackets",false,false,false,true,false,types
Lowelling is not a type of a cism.,lowelling,cism,"dulger, pilader",false,true,false,true,false,types
Waistace is a type of a bookenhage.,waistace,bookenhage,"hawthour, bookenhage",false,false,false,true,false,types
Cister is not a type of a chlemibrarynx.,cister,chlemibrarynx,"fairidol, chlemibrarynx",false,true,false,true,false,types
Solverogen is a type of a contryway.,solverogen,contryway,"contryway, creadstor",false,false,false,true,false,types
Vills is a type of khards.,vills,khards,"khards, domot",false,false,false,true,false,types
Tosa is not a type of a clic trance.,tosa,clic trance,"rigment, nadotruce",false,true,false,true,false,types
Fring is a type of a brichiode.,fring,brichiode,"supporism, brichiode",false,false,false,true,false,types
Bobwhithy is a type of persembleness.,bobwhithy,persembleness,"flation, arbiance",false,false,false,true,false,types
Roodiaz is not a type of a passmal.,roodiaz,passmal,"passmal, brime",false,true,false,true,false,types
Mignnec is not a type of a feisation.,mignnec,feisation,"glion infin, maesting",false,true,false,true,false,types
Turbox is a type of a merio.,turbox,merio,"metronment, appellieu",false,false,false,true,false,types
Hightins is a type of a levisible servant.,hightins,levisible servant,"cism, sea codelistup",false,false,false,true,false,types
Climonter is not a type of a coccupany.,climonter,coccupany,"coccupany, nembrara",false,true,false,true,false,types
Slotment is a type of a tre.,slotment,tre,"chieldehydent, emic holy body",false,false,false,true,false,types
Forence is a type of a cought.,forence,cought,"hetion, cought",false,false,false,true,false,types
Mercoat is a type of an epipe.,mercoat,epipe,"wastelon, scable pernment",false,false,false,true,false,types
Junky is a type of a ptory.,junky,ptory,"pring-pic, hage",false,false,false,true,false,types
Incoma is a type of a tredibler.,incoma,tredibler,"wifess, ricyclice",false,false,false,true,false,types
Embleties is not a type of a timbing.,embleties,timbing,"timbing, hetion",false,true,false,true,false,types
Refuelation is a type of a mediology.,refuelation,mediology,"transposis, edication",false,false,false,true,false,types
Revela is not a type of travells.,revela,travells,"terinant, voic drume",false,true,false,true,false,types
Homegalard is a type of a gagarmerision.,homegalard,gagarmerision,"piction, corun",false,false,false,true,false,types
Pillness is not a type of a graphilosophy.,pillness,graphilosophy,"duperilithy, graphilosophy",false,true,false,true,false,types
Homegalard is not a type of a corun.,homegalard,corun,"piction, corun",false,true,false,true,false,types
Wronterbia is a type of cutiness.,wronterbia,cutiness,"schnah, cutiness",false,false,false,true,false,types
Brons is a type of an obnorman.,brons,obnorman,"dissue beaniship, obnorman",false,false,false,true,false,types
Samera is a type of a chieldehydent.,samera,chieldehydent,"hypovicery, chieldehydent",false,false,false,true,false,types
Genesent is not a type of an aestime.,genesent,aestime,"syndry, wadium",false,true,false,true,false,types
Lity is not a type of an ointer fibre.,lity,ointer fibre,"sport geness, ointer fibre",false,true,false,true,false,types
Crusion is a type of a waverworker.,crusion,waverworker,"waverworker, chlement",false,false,false,true,false,types
Glitrich is not a type of a dislim.,glitrich,dislim,"sirecid, romeshiloh",false,true,false,true,false,types
Brarati is a type of a herbee.,brarati,herbee,"professic, mediology",false,false,false,true,false,types
Ballarmer is not a type of a healty.,ballarmer,healty,"femaker, roothache",false,true,false,true,false,types
Moretta is not a type of a depair pass.,moretta,depair pass,"depair pass, appellieu",false,true,false,true,false,types
Cronsumma is not a type of a represpok.,cronsumma,represpok,"herderopport, represpok",false,true,false,true,false,types
Stalkinter is not a type of a diserabia.,stalkinter,diserabia,"diserabia, infriety",false,true,false,true,false,types
Enuhing is a type of a decommo.,enuhing,decommo,"decommo, johorshing",false,false,false,true,false,types
Chiat is a type of a benzymentiar.,chiat,benzymentiar,"argo vess, benzymentiar",false,false,false,true,false,types
Carpetuity is a type of a grouple.,carpetuity,grouple,"fibream, constry",false,false,false,true,false,types
Descency is a type of a dency.,descency,dency,"maneurophin, dency",false,false,false,true,false,types
Homegalard is not a type of a schoreight.,homegalard,schoreight,"piction, corun",false,true,false,true,false,types
Cister is a type of a chlemibrarynx.,cister,chlemibrarynx,"fairidol, chlemibrarynx",false,false,false,true,false,types
Conson is not a type of a gilment.,conson,gilment,"crity, gilment",false,true,false,true,false,types
Lucanna is not a type of a geologence.,lucanna,geologence,"crappearth, asman",false,true,false,true,false,types
Tatorce is a type of a greension.,tatorce,greension,"eature, bookenhage",false,false,false,true,false,types
Fration is not a type of a good expen.,fration,good expen,"mything, good expen",false,true,false,true,false,types
Nigery is not a type of a curder.,nigery,curder,"possion, curder",false,true,false,true,false,types
Juggine is a type of an implacid.,juggine,implacid,"merian, boxicatelopatchemalape",false,false,false,true,false,types
Critting is not a type of a klassorder.,critting,klassorder,"klassorder, utcoagulant",false,true,false,true,false,types
Monatio is not a type of a mendard.,monatio,mendard,"furrieties, prophon",false,true,false,true,false,types
Rudencrime is not a type of a salaist.,rudencrime,salaist,"advan, advision",false,true,false,true,false,types
Dization is not a type of a wildience.,dization,wildience,"emercure, wildience",false,true,false,true,false,types
Prittaine is a type of a visobritarth caren.,prittaine,visobritarth caren,"actureak, droptic",false,false,false,true,false,types
Procandy is not a type of an evaponse.,procandy,evaponse,"evaponse, icemal",false,true,false,true,false,types
Inuatch is a type of an irrent.,inuatch,irrent,"mannilitent, serialism",false,false,false,true,false,types
Naireworm is not a type of an expecient.,naireworm,expecient,"expecient, wormnestic",false,true,false,true,false,types
Progenican is not a type of a coccupany.,progenican,coccupany,"waterries, coccupany",false,true,false,true,false,types
Brons is a type of a barbiage.,brons,barbiage,"dissue beaniship, obnorman",false,false,false,true,false,types
Ojibout is a type of an ephrisation.,ojibout,ephrisation,"healtiplin, ephrisation",false,false,false,true,false,types
Brons is not a type of a lunker.,brons,lunker,"dissue beaniship, obnorman",false,true,false,true,false,types
Carpetuity is a type of a flor.,carpetuity,flor,"fibream, constry",false,false,false,true,false,types
Novertz is a type of an elmination.,novertz,elmination,"elmination, reportalist",false,false,false,true,false,types
Relim is not a type of a psychode.,relim,psychode,"khards, fawk",false,true,false,true,false,types
Exprelatary is a type of a nementition.,exprelatary,nementition,"nementition, prespack",false,false,false,true,false,types
Blacera is a type of an adointmanea.,blacera,adointmanea,"adointmanea, communiter",false,false,false,true,false,types
Muckrail is not a type of a grouple.,muckrail,grouple,"exualis, bactory",false,true,false,true,false,types
Gende is a type of a pararium.,gende,pararium,"direcoid, edication",false,false,false,true,false,types
Corso is a type of a dodginatic drug.,corso,dodginatic drug,"fibream, dodginatic drug",false,false,false,true,false,types
Deutschtone is a type of a hesiddent.,deutschtone,hesiddent,"conflood, albumination",false,false,false,true,false,types
Rottlener is not a type of a pararium.,rottlener,pararium,"sirecomma, aphicator",false,true,false,true,false,types
Defactor is not a type of a dromo.,defactor,dromo,"mythield, reportalist",false,true,false,true,false,types
Jointment is not a type of a hauman.,jointment,hauman,"hauman, curder",false,true,false,true,false,types
Cyborak is a type of a soullect.,cyborak,soullect,"gasbonert, soullect",false,false,false,true,false,types
Aponder is not a type of pinness.,aponder,pinness,"spection, serviserson",false,true,false,true,false,types
Juggine is a type of a merian.,juggine,merian,"merian, boxicatelopatchemalape",false,false,false,true,false,types
Kitbagline is not a type of an imation.,kitbagline,imation,"cacadel, aestime",false,true,false,true,false,types
Obein is a type of a deparchway.,obein,deparchway,"flor, deparchway",false,false,false,true,false,types
Mercoat is a type of furrieties.,mercoat,furrieties,"wastelon, scable pernment",false,false,false,true,false,types
Tadpollame is a type of an execulatitution.,tadpollame,execulatitution,"accupass, clothauma",false,false,false,true,false,types
Wins is not a type of dowgrapis.,wins,dowgrapis,"dowgrapis, dumpendium",false,true,false,true,false,types
Jiggarra is a type of a cablement.,jiggarra,cablement,"psychode, cablement",false,false,false,true,false,types
Lucanna is a type of a geogram.,lucanna,geogram,"crappearth, asman",false,false,false,true,false,types
Brevella is not a type of a haetermin.,brevella,haetermin,"driffinife, haetermin",false,true,false,true,false,types
Decoastruce is not a type of a communga.,decoastruce,communga,"rainstructure, benzymentiar",false,true,false,true,false,types
Backness is not a type of a parabiestomace.,backness,parabiestomace,"parabiestomace, prector",false,true,false,true,false,types
Paviliatriophent is a type of a carth.,paviliatriophent,carth,"sea codelistup, carth",false,false,false,true,false,types
Hematte is not a type of a cartonhealty.,hematte,cartonhealty,"crippine, cartonhealty",false,true,false,true,false,types
Peson is a type of a diserabia.,peson,diserabia,"wastelon, diserabia",false,false,false,true,false,types
Inuatch is a type of a serialism.,inuatch,serialism,"mannilitent, serialism",false,false,false,true,false,types
Desia is a type of a waltwater.,desia,waltwater,"brain poiserve trea, mechnap-bre",false,false,false,true,false,types
Homsky is not a type of a pherbook.,homsky,pherbook,"alliness, pherbook",false,true,false,true,false,types
Falstamoy is a type of a wel.,falstamoy,wel,"comfool, herbee",false,false,false,true,false,types
Milicence is not a type of an aste gency.,milicence,aste gency,"argo vess, aste gency",false,true,false,true,false,types
Litrine is not a type of a gementation.,litrine,gementation,"gementation, accupass",false,true,false,true,false,types
Mammari is not a type of a mechnap-bre.,mammari,mechnap-bre,"evelle, polician",false,true,false,true,false,types
Kleing is a type of a trumeshwork.,kleing,trumeshwork,"trumeshwork, healeverer",false,false,false,true,false,types
Mudskirter is not a type of a speration.,mudskirter,speration,"squailway, speration",false,true,false,true,false,types
Dese is not a type of a morization.,dese,morization,"morization, cowarsian",false,true,false,true,false,types
Hemia is not a type of a rainstructure.,hemia,rainstructure,"grouple, publence",false,true,false,true,false,types
Grusion is a type of a brailway.,grusion,brailway,"succer, expecient",false,false,false,true,false,types
Fini is not a type of swoods.,fini,swoods,"swoods, pyjamanear",false,true,false,true,false,types
Caborg is not a type of a specian.,caborg,specian,"specian, dology",false,true,false,true,false,types
Gramiter is not a type of a flation.,gramiter,flation,"geola, flation",false,true,false,true,false,types
Zabaglio is a type of a fig trela.,zabaglio,fig trela,"dency, irrent",false,false,false,true,false,types
Milicence is not a type of a prector.,milicence,prector,"argo vess, aste gency",false,true,false,true,false,types
Immung is not a type of a goodwork.,immung,goodwork,"stribulant, scabilit",false,true,false,true,false,types
Vills is a type of a hage.,vills,hage,"khards, domot",false,false,false,true,false,types
Nigelism is not a type of a fedesiddine.,nigelism,fedesiddine,"congful, fedesiddine",false,true,false,true,false,types
Toonet is a type of a propiner.,toonet,propiner,"wild app, hesiddent",false,false,false,true,false,types
Defeate is not a type of a whithy.,defeate,whithy,"erustaur, pilandictness",false,true,false,true,false,types
Undum is not a type of a lawrent.,undum,lawrent,"eraphysic, fawk",false,true,false,true,false,types
Grusk is a type of a holle.,grusk,holle,"dowgrapis, waterries",false,false,false,true,false,types
Kharketful is a type of a goodwork.,kharketful,goodwork,"goodwork, crity",false,false,false,true,false,types
Argings is a type of a speration.,argings,speration,"funce, speration",false,false,false,true,false,types
Houstari is a type of an elmination.,houstari,elmination,"elmination, crobate",false,false,false,true,false,types
Mov is a type of a symption.,mov,symption,"hypovicery, constry",false,false,false,true,false,types
Cochirrup is a type of a phic horisdico.,cochirrup,phic horisdico,"nuring, emic holy body",false,false,false,true,false,types
Chailroadiom is not a type of a brase.,chailroadiom,brase,"brase, beguciganicania",false,true,false,true,false,types
Cochirrup is not a type of a nuring.,cochirrup,nuring,"nuring, emic holy body",false,true,false,true,false,types
Glitrich is a type of a wildebility.,glitrich,wildebility,"sirecid, romeshiloh",false,false,false,true,false,types
Babysis is a type of a mentoxin.,babysis,mentoxin,"dowgrapis, mentoxin",false,false,false,true,false,types
Caliness is a type of an asman.,caliness,asman,"teace mate, asman",false,false,false,true,false,types
Packdroppo is a type of a drophile.,packdroppo,drophile,"humory, drophile",false,false,false,true,false,types
Cister is not a type of a definist.,cister,definist,"fairidol, chlemibrarynx",false,true,false,true,false,types
Alligram is not a type of a pittley.,alligram,pittley,"haetermin, bactual",false,true,false,true,false,types
Viscotsmana is not a type of a represpok.,viscotsmana,represpok,"lunker, represpok",false,true,false,true,false,types
Galadee is not a type of a predale.,galadee,predale,"imbatsman, predale",false,true,false,true,false,types
Enuhing is not a type of a johorshing.,enuhing,johorshing,"decommo, johorshing",false,true,false,true,false,types
Showcas is not a type of a parabiestomace.,showcas,parabiestomace,"amindbraine, delic",false,true,false,true,false,types
Novicism is not a type of an ind-aft.,novicism,ind-aft,"chronsion, khards",false,true,false,true,false,types
Mouria is not a type of an infriety.,mouria,infriety,"optic frer, scotter",false,true,false,true,false,types
Churcation is a type of a crobate.,churcation,crobate,"pon syste, membody",false,false,false,true,false,types
Gillness is not a type of monoursuals.,gillness,monoursuals,"diologist, monoursuals",false,true,false,true,false,types
Albatson is not a type of a bilioraturian.,albatson,bilioraturian,"policecracea, edinger",false,true,false,true,false,types
Mujaheding is a type of a cripping drug.,mujaheding,cripping drug,"abnorer, cripping drug",false,false,false,true,false,types
Dizativena is not a type of a wildebility.,dizativena,wildebility,"constry, domothin",false,true,false,true,false,types
Ternamelevy is a type of a conjugger.,ternamelevy,conjugger,"creadstor, ptory",false,false,false,true,false,types
Ortimber is not a type of a nutrior.,ortimber,nutrior,"priveway, hypovicery",false,true,false,true,false,types
Acchatch is not a type of a debraration.,acchatch,debraration,"sestast, mentiatedness",false,true,false,true,false,types
Immung is a type of a stribulant.,immung,stribulant,"stribulant, scabilit",false,false,false,true,false,types
Lewife is not a type of an emorn.,lewife,emorn,"boxicatelopatchemalape, emorn",false,true,false,true,false,types
Geness is not a type of a faeroovicer.,geness,faeroovicer,"erustaur, outpouch",false,true,false,true,false,types
Inuatch is not a type of a pairfiela.,inuatch,pairfiela,"mannilitent, serialism",false,true,false,true,false,types
Granshiloh is a type of a groon.,granshiloh,groon,"exhibiower, whithy",false,false,false,true,false,types
Ragoguessness is not a type of a professic.,ragoguessness,professic,"quidium, professic",false,true,false,true,false,types
Coche is a type of an exprey.,coche,exprey,"lissemblicism, exprey",false,false,false,true,false,types
Sponder is a type of miscabaskets.,sponder,miscabaskets,"ozambargenus, sternation",false,false,false,true,false,types
Praseody is a type of a chronment.,praseody,chronment,"brasselle, chronment",false,false,false,true,false,types
Caprive is a type of a domot.,caprive,domot,"domot, chlement",false,false,false,true,false,types
Aboria is a type of a slement.,aboria,slement,"immadown, bemuslic agen",false,false,false,true,false,types
Vivity is not a type of a hard geness.,vivity,hard geness,"prepod, mediology",false,true,false,true,false,types
Djibwa is a type of an infriety.,djibwa,infriety,"malculty, infriety",false,false,false,true,false,types
Compling is a type of an exhibiower.,compling,exhibiower,"good expen, goodwork",false,false,false,true,false,types
Pugling is not a type of a bilioraturian.,pugling,bilioraturian,"morization, vicementer",false,true,false,true,false,types
Granshiloh is not a type of a tubino.,granshiloh,tubino,"exhibiower, whithy",false,true,false,true,false,types
Whattlet is not a type of a corun.,whattlet,corun,"maries, optili pering",false,true,false,true,false,types
Lifell is not a type of a diologist.,lifell,diologist,"sea codelistup, flosupple",false,true,false,true,false,types
Enuhing is a type of a johorshing.,enuhing,johorshing,"decommo, johorshing",false,false,false,true,false,types
Albanse is not a type of an exhibiower.,albanse,exhibiower,"evaponse, archant age",false,true,false,true,false,types
Trenze is not a type of an ilkwood dician.,trenze,ilkwood dician,"icemal, dislim",false,true,false,true,false,types
Acchatch is a type of a maneurophin.,acchatch,maneurophin,"sestast, mentiatedness",false,false,false,true,false,types
Sperdization is not a type of an aestime.,sperdization,aestime,"trandard, aestime",false,true,false,true,false,types
Disdainshift is a type of a mediology.,disdainshift,mediology,"cowskippine, romotor",false,false,false,true,false,types
Tradeness is not a type of a commungalpa.,tradeness,commungalpa,"diserabia, commungalpa",false,true,false,true,false,types
Doink is a type of a pasmale of time.,doink,pasmale of time,"holle, pertz",false,false,false,true,false,types
Ambarkov is not a type of a hement.,ambarkov,hement,"hement, flosupple",false,true,false,true,false,types
Paralit is not a type of mythiness.,paralit,mythiness,"rusaliving, fancium",false,true,false,true,false,types
Endeavelaps is a type of an adointmanea.,endeavelaps,adointmanea,"decommo, adointmanea",false,false,false,true,false,types
Alligram is a type of a mechnap-bre.,alligram,mechnap-bre,"haetermin, bactual",false,false,false,true,false,types
Meritian is not a type of an appellieu.,meritian,appellieu,"appellieu, memotlet",false,true,false,true,false,types
Calminet is a type of a willabour.,calminet,willabour,"willabour, instraction",false,false,false,true,false,types
Gibler is not a type of a bellustach.,gibler,bellustach,"diologist, quasantal",false,true,false,true,false,types
Grumor is not a type of a swellign.,grumor,swellign,"ilkwood dician, swellign",false,true,false,true,false,types
Chio is not a type of an eature.,chio,eature,"herderopport, flor",false,true,false,true,false,types
Klax is not a type of a supplet.,klax,supplet,"supplet, cablenession",false,true,false,true,false,types
Madon is not a type of an anic bird linal timepain.,madon,anic bird linal timepain,"hypovicery, ants",false,true,false,true,false,types
Madon is not a type of ants.,madon,ants,"hypovicery, ants",false,true,false,true,false,types
Rebrit is a type of reightedness.,rebrit,reightedness,"wild app, unfo",false,false,false,true,false,types
Showcas is a type of a delic.,showcas,delic,"amindbraine, delic",false,false,false,true,false,types
Civeness is not a type of a reportalist.,civeness,reportalist,"turnational clowfulnessing, reportalist",false,true,false,true,false,types
Haggaring is not a type of a delic.,haggaring,delic,"albuminess, delic",false,true,false,true,false,types
Progenican is a type of a flowne.,progenican,flowne,"waterries, coccupany",false,false,false,true,false,types
Minemati is not a type of a merian.,minemati,merian,"merian, goldfieldama",false,true,false,true,false,types
Dise is a type of a sequian.,dise,sequian,"amblener, impretench",false,false,false,true,false,types
Factorce is a type of a lity.,factorce,lity,"serialism, lity",false,false,false,true,false,types
Abelmonours is a type of a gilment.,abelmonours,gilment,"brain poiserve trea, teachicotto",false,false,false,true,false,types
Brarati is a type of a mediology.,brarati,mediology,"professic, mediology",false,false,false,true,false,types
Athway is a type of a mechnap-bre.,athway,mechnap-bre,"cutiness, mechnap-bre",false,false,false,true,false,types
Arcoagy is a type of a helter.,arcoagy,helter,"helter, tunnium",false,false,false,true,false,types
Prescein is not a type of furrieties.,prescein,furrieties,"furrieties, rical card",false,true,false,true,false,types
Cann is not a type of a wastetration.,cann,wastetration,"healtiplin, tubino",false,true,false,true,false,types
Rounden is a type of a slement.,rounden,slement,"drival, vocamph",false,false,false,true,false,types
Candard is a type of a pilader.,candard,pilader,"musingion, aste gency",false,false,false,true,false,types
Bridence is a type of a nadotruce.,bridence,nadotruce,"cyphenon, schnah",false,false,false,true,false,types
Amnioraker is not a type of a good expen.,amnioraker,good expen,"guilluctation, bodymium",false,true,false,true,false,types
Windness is not a type of a nembrara.,windness,nembrara,"nembrara, socialteace",false,true,false,true,false,types
Bookshot is not a type of a shability.,bookshot,shability,"majamage, holokai",false,true,false,true,false,types
Mindwork is a type of a flor.,mindwork,flor,"irrengtonemal, turian",false,false,false,true,false,types
Gramindlement is not a type of a pittley.,gramindlement,pittley,"pherect, ilkwood dician",false,true,false,true,false,types
Boger is not a type of a creadstor.,boger,creadstor,"placking, madotro",false,true,false,true,false,types
Classant is not a type of kness.,classant,kness,"kness, mediology",false,true,false,true,false,types
Monter is a type of an aste gency.,monter,aste gency,"aste gency, puerintesis",false,false,false,true,false,types
Honet is not a type of a cro-orger.,honet,cro-orger,"mily driday, cro-orger",false,true,false,true,false,types
Trantion is not a type of a conolader.,trantion,conolader,"coccupany, conolader",false,true,false,true,false,types
Syde is not a type of a timbing.,syde,timbing,"weighway, timbing",false,true,false,true,false,types
Chlorprof is not a type of wifess.,chlorprof,wifess,"sweedber, wifess",false,true,false,true,false,types
Cann is a type of a coperpeture.,cann,coperpeture,"healtiplin, tubino",false,false,false,true,false,types
Quiveren is a type of a banicord.,quiveren,banicord,"reption, hypovicery",false,false,false,true,false,types
Gement is not a type of supports ston.,gement,supports ston,"bactual, pon syste",false,true,false,true,false,types
Tumbrea is a type of a supporism.,tumbrea,supporism,"supporism, chronment",false,false,false,true,false,types
Myeling is a type of a consion.,myeling,consion,"consion, crippine",false,false,false,true,false,types
Allroom is a type of a baccessing.,allroom,baccessing,"pairfiela, flation",false,false,false,true,false,types
Jointment is a type of a comminating.,jointment,comminating,"hauman, curder",false,false,false,true,false,types
Pondermin is not a type of a prector.,pondermin,prector,"romeshiloh, droptic",false,true,false,true,false,types
Caralland is a type of a brasselle.,caralland,brasselle,"whitworkinding, miscabaskets",false,false,false,true,false,types
Blackboat is a type of a wormnestic.,blackboat,wormnestic,"govertics, tary fowl",false,false,false,true,false,types
Tysitti is not a type of a prepod.,tysitti,prepod,"outc, ambiquez",false,true,false,true,false,types
Forence is not a type of a geole.,forence,geole,"hetion, cought",false,true,false,true,false,types
Reparator is not a type of a clothauma.,reparator,clothauma,"rusaliving, degress",false,true,false,true,false,types
Cronsumma is a type of a herderopport.,cronsumma,herderopport,"herderopport, represpok",false,false,false,true,false,types
Outpournage is not a type of an immunit.,outpournage,immunit,"immunit, doctrokening",false,true,false,true,false,types
Ticing is not a type of a mager.,ticing,mager,"dodginatic drug, paviolame",false,true,false,true,false,types
Exhibitockey is a type of a biolor.,exhibitockey,biolor,"mility, biolor",false,false,false,true,false,types
Mour is a type of a solition.,mour,solition,"shirth, gationing",false,false,false,true,false,types
Lazilands is a type of ants.,lazilands,ants,"multivisite, ants",false,false,false,true,false,types
Undryad is a type of an irandbag.,undryad,irandbag,"puerintesis, albuminess",false,false,false,true,false,types
Girarian is not a type of a memotlet.,girarian,memotlet,"whithy, timusion",false,true,false,true,false,types
Kharter is not a type of a bergladiome.,kharter,bergladiome,"flagrading, bergladiome",false,true,false,true,false,types
Deterium is not a type of teness.,deterium,teness,"duperilithy, ovement",false,true,false,true,false,types
Algier is not a type of an equez.,algier,equez,"equez, tensation",false,true,false,true,false,types
Dysfundenet is a type of a trandard.,dysfundenet,trandard,"miscabaskets, soullect",false,false,false,true,false,types
Albanse is a type of an archant age.,albanse,archant age,"evaponse, archant age",false,false,false,true,false,types
Suspens is a type of an emino.,suspens,emino,"rubberency, geole",false,false,false,true,false,types
Sucromepairy is a type of a salaist.,sucromepairy,salaist,"nembrara, salaist",false,false,false,true,false,types
Abelix is a type of a fawk.,abelix,fawk,"instraction, limility",false,false,false,true,false,types
Waiserra is a type of a prespack.,waiserra,prespack,"prespack, housnession",false,false,false,true,false,types
Relim is a type of a smanelegiving.,relim,smanelegiving,"khards, fawk",false,false,false,true,false,types
Wriety is not a type of a crimaging.,wriety,crimaging,"crimaging, vexampany",false,true,false,true,false,types
Edwarez is a type of a relism.,edwarez,relism,"falcultivity, relism",false,false,false,true,false,types
Culism is not a type of an assant.,culism,assant,"timusion, conver",false,true,false,true,false,types
Monatio is a type of furrieties.,monatio,furrieties,"furrieties, prophon",false,false,false,true,false,types
Mouria is a type of a chaif.,mouria,chaif,"optic frer, scotter",false,false,false,true,false,types
Tadpollame is a type of accupass.,tadpollame,accupass,"accupass, clothauma",false,false,false,true,false,types
Gramindlement is a type of an epipetreland.,gramindlement,epipetreland,"pherect, ilkwood dician",false,false,false,true,false,types
Chicard is a type of a solition.,chicard,solition,"geline, solition",false,false,false,true,false,types
Suspens is not a type of a geole.,suspens,geole,"rubberency, geole",false,true,false,true,false,types
Proppoinia is not a type of a barbiage.,proppoinia,barbiage,"barbiage, speration",false,true,false,true,false,types
Gliobline is not a type of a shotivent.,gliobline,shotivent,"quidium, shotivent",false,true,false,true,false,types
Cashnap is a type of a healty.,cashnap,healty,"healty, barrhythmic",false,false,false,true,false,types
Zambole is not a type of an optic frer.,zambole,optic frer,"optic frer, cablens",false,true,false,true,false,types
Divorcompletailway is not a type of a steyancy womacer.,divorcompletailway,steyancy womacer,"steyancy womacer, optic frer",false,true,false,true,false,types
Sility is not a type of a flunacter.,sility,flunacter,"flunacter, pholens",false,true,false,true,false,types
Populatamor is a type of monoursuals.,populatamor,monoursuals,"monoursuals, falcultivity",false,false,false,true,false,types
Brucell is a type of optyliness.,brucell,optyliness,"optyliness, conflood",false,false,false,true,false,types
Gramiter is not a type of a port gency.,gramiter,port gency,"geola, flation",false,true,false,true,false,types
Sucromepairy is a type of a nembrara.,sucromepairy,nembrara,"nembrara, salaist",false,false,false,true,false,types
Jointerning is not a type of a molletop.,jointerning,molletop,"prespack, molletop",false,true,false,true,false,types
Balless is a type of a bowlangui.,balless,bowlangui,"bowlangui, metronment",false,false,false,true,false,types
Mindwork is not a type of an irrengtonemal.,mindwork,irrengtonemal,"irrengtonemal, turian",false,true,false,true,false,types
Epilininess is a type of a frer.,epilininess,frer,"summy, herderopport",false,false,false,true,false,types
Disdainshift is not a type of a rubberency.,disdainshift,rubberency,"cowskippine, romotor",false,true,false,true,false,types
Glite is not a type of a belesh.,glite,belesh,"morization, poplaypen",false,true,false,true,false,types
Jointerning is a type of an edinger.,jointerning,edinger,"prespack, molletop",false,false,false,true,false,types
Monister is a type of an amblener.,monister,amblener,"phy, amblener",false,false,false,true,false,types
Traini is not a type of a mechnap-bre.,traini,mechnap-bre,"chlement, mechnap-bre",false,true,false,true,false,types
Mouria is a type of a scotter.,mouria,scotter,"optic frer, scotter",false,false,false,true,false,types
Sperfunder is a type of a matival.,sperfunder,matival,"reption, croom",false,false,false,true,false,types
Crusation is a type of a placking.,crusation,placking,"placking, musingion",false,false,false,true,false,types
Riveness is a type of a sustation.,riveness,sustation,"barrhythmic, comiquence",false,false,false,true,false,types
Pathew is a type of a chanker.,pathew,chanker,"kness, railroon",false,false,false,true,false,types
Intess is a type of pholens.,intess,pholens,"hockholing, railroon",false,false,false,true,false,types
Limaging is not a type of a boxicatelopatchemalape.,limaging,boxicatelopatchemalape,"ambiagness, susceit",false,true,false,true,false,types
Libanks is not a type of a blaciding.,libanks,blaciding,"shability, mythiness",false,true,false,true,false,types
Intiff is a type of an ephrisation.,intiff,ephrisation,"represpok, congful",false,false,false,true,false,types
Icebee is a type of a furbite.,icebee,furbite,"wildience, quasantal",false,false,false,true,false,types
Comfitution is a type of a diety drug.,comfitution,diety drug,"diety drug, tubino",false,false,false,true,false,types
Watchelish is not a type of a teachicotto.,watchelish,teachicotto,"absorder, turnational clowfulnessing",false,true,false,true,false,types
Triness is not a type of a tabusynding.,triness,tabusynding,"comiquence, stuper",false,true,false,true,false,types
Chlorprof is not a type of a sweedber.,chlorprof,sweedber,"sweedber, wifess",false,true,false,true,false,types
Tets is a type of a mentihype.,tets,mentihype,"definist, chesia",false,false,false,true,false,types
Refringui is a type of a vocal armound.,refringui,vocal armound,"implic horoiding, rubing",false,false,false,true,false,types
Titting is not a type of a chronsion.,titting,chronsion,"chronsion, visobritarth caren",false,true,false,true,false,types
Calles is a type of a procality.,calles,procality,"accid, icemal",false,false,false,true,false,types
Lewife is not a type of a boxicatelopatchemalape.,lewife,boxicatelopatchemalape,"boxicatelopatchemalape, emorn",false,true,false,true,false,types
Contre is a type of a port gency.,contre,port gency,"funce, port gency",false,false,false,true,false,types
Catnapse is a type of a hage.,catnapse,hage,"jackets, nonbalist",false,false,false,true,false,types
Wastence is not a type of a buckrail.,wastence,buckrail,"crity, delic",false,true,false,true,false,types
Gliobline is a type of a lissemblicism.,gliobline,lissemblicism,"quidium, shotivent",false,false,false,true,false,types
