statement,object_1,object_2,correct_object_2,correct,negation,real_object,fake_object,fictional_object,category
Tramaltolamide is indicated for the treatment of anal bleepischema.,Tramaltolamide,anal bleepischema,"hyperampsies, anal bleepischema",false,false,false,true,false,indications
Annam is not indicated for the treatment of ventions.,Annam,ventions,"akine disorders, prolone",false,true,false,true,false,indications
Eprazepothetazole is not indicated for the treatment of perlipidematory loss.,Eprazepothetazole,perlipidematory loss,"ventions, amous labyrias",false,true,false,true,false,indications
Auracarboxacid is indicated for the treatment of reticers.,Auracarboxacid,reticers,"astronchoplasm, toothy",false,false,false,true,false,indications
Ursodenesanib is not indicated for the treatment of Shore disorders.,Ursodenesanib,Shore disorders,"extracterium, Shore disorders",false,true,false,true,false,indications
Grisoxacid is indicated for the treatment of hematocellitus.,Grisoxacid,hematocellitus,"nonal disease, hematocellitus",false,false,false,true,false,indications
Tegase is not indicated for the treatment of panmyelock.,Tegase,panmyelock,"panmyelock, nonal disease",false,true,false,true,false,indications
Calcitin is not indicated for the treatment of herammation.,Calcitin,herammation,"GI abusease, herammation",false,true,false,true,false,indications
ABT-501 is not indicated for the treatment of tobact infection.,ABT-501,tobact infection,"opic gangioedema, red mout",false,true,false,true,false,indications
Elocytoin is indicated for the treatment of Vasophyria.,Elocytoin,Vasophyria,"poisorders, sorder cand vomiasis",false,false,false,true,false,indications
Estronic tril is indicated for the treatment of arrhythmianic.,Estronic tril,arrhythmianic,"meiboflammatitis, arrhythmianic",false,false,false,true,false,indications
Trimeproflurosate is not indicated for the treatment of leprematus angiopathy.,Trimeproflurosate,leprematus angiopathy,"delial brease, Zellitis",false,true,false,true,false,indications
Elocytoin is not indicated for the treatment of neumatotory ostomia.,Elocytoin,neumatotory ostomia,"poisorders, sorder cand vomiasis",false,true,false,true,false,indications
Thiamterferrin is indicated for the treatment of opic gangioedema.,Thiamterferrin,opic gangioedema,"Fabry cell Carcinoma, ventitivitive disorder",false,false,false,true,false,indications
INO-166 is not indicated for the treatment of dyslipolyneury.,INO-166,dyslipolyneury,"memolycemia, reticers",false,true,false,true,false,indications
Virgide is indicated for the treatment of atori infective Disease.,Virgide,atori infective Disease,"Vasophyria, brometric",false,false,false,true,false,indications
Zibosenacost is not indicated for the treatment of neumatotory ostomia.,Zibosenacost,neumatotory ostomia,"GI abusease, senic reptic sexual ostableeding",false,true,false,true,false,indications
Chlorotermin is not indicated for the treatment of nonal disease.,Chlorotermin,nonal disease,"hyperacterythmia, astronchoplasm",false,true,false,true,false,indications
Idarone is not indicated for the treatment of infectal hea.,Idarone,infectal hea,"megallergic colic, memogloblasms",false,true,false,true,false,indications
Fluoridilast is not indicated for the treatment of rhearian cancer.,Fluoridilast,rhearian cancer,"live sleedity, nonvalvulgaris",false,true,false,true,false,indications
Rituzumab mon is indicated for the treatment of herammation.,Rituzumab mon,herammation,"herammation, red mout",false,false,false,true,false,indications
Alethylnafil is not indicated for the treatment of poisorders.,Alethylnafil,poisorders,"muscular agina, neumatotory ostomia",false,true,false,true,false,indications
Remoclose is indicated for the treatment of anal bleepischema.,Remoclose,anal bleepischema,"anal bleepischema, Vasophyria",false,false,false,true,false,indications
Dipyrazone is indicated for the treatment of panmyelock.,Dipyrazone,panmyelock,"hematocellitus, Onychoticus",false,false,false,true,false,indications
Propa is not indicated for the treatment of ovasospasmosis.,Propa,ovasospasmosis,"ovasospasmosis, astroid cancer",false,true,false,true,false,indications
Mibefradionate is not indicated for the treatment of chronchol dism.,Mibefradionate,chronchol dism,"breation, chronchol dism",false,true,false,true,false,indications
Prazolevudine is indicated for the treatment of septocorphylaxis.,Prazolevudine,septocorphylaxis,"septocorphylaxis, akine disorders",false,false,false,true,false,indications
Ethiomazine is indicated for the treatment of Vasophyria.,Ethiomazine,Vasophyria,"Vasophyria, opic gangioedema",false,false,false,true,false,indications
Cilastine is not indicated for the treatment of panmyelock.,Cilastine,panmyelock,"panmyelock, Zellitis",false,true,false,true,false,indications
Dinoetiapride is not indicated for the treatment of throparasis.,Dinoetiapride,throparasis,"cologic diseases, throparasis",false,true,false,true,false,indications
HZT-51803 is indicated for the treatment of hypoteineal disorder.,HZT-51803,hypoteineal disorder,"erythe blockage, hypoteineal disorder",false,false,false,true,false,indications
Chlorphalonobucin is indicated for the treatment of carction.,Chlorphalonobucin,carction,"carction, GI abusease",false,false,false,true,false,indications
Clofuginide is not indicated for the treatment of CMV reathyosis.,Clofuginide,CMV reathyosis,"CMV reathyosis, senic reptic sexual ostableeding",false,true,false,true,false,indications
Talinoglitat is indicated for the treatment of perlipidematory loss.,Talinoglitat,perlipidematory loss,"panmyelock, left ventions",false,false,false,true,false,indications
Serden is not indicated for the treatment of senic reptic sexual ostableeding.,Serden,senic reptic sexual ostableeding,"Shore disorders, senic reptic sexual ostableeding",false,true,false,true,false,indications
Buspium is not indicated for the treatment of uronchospastoma.,Buspium,uronchospastoma,"perlipidematory loss, uronchospastoma",false,true,false,true,false,indications
INO-166 is indicated for the treatment of hyperacterythmia.,INO-166,hyperacterythmia,"memolycemia, reticers",false,false,false,true,false,indications
Sorasentol is indicated for the treatment of dyslipolyneury.,Sorasentol,dyslipolyneury,"thromegalar distruction, fibronary hyperal infection",false,false,false,true,false,indications
Inosuvast is indicated for the treatment of left ventions.,Inosuvast,left ventions,"left ventions, intriculatus",false,false,false,true,false,indications
Argase ant is not indicated for the treatment of fibronary hyperal infection.,Argase ant,fibronary hyperal infection,"fibronary hyperal infection, hypoteineal disorder",false,true,false,true,false,indications
Androximab is not indicated for the treatment of memogloblasms.,Androximab,memogloblasms,"sleepilar hea, toothy",false,true,false,true,false,indications
Strexacid is not indicated for the treatment of kidnessive disorders.,Strexacid,kidnessive disorders,"astronchoplasm, brometric",false,true,false,true,false,indications
Oxazinezocain is indicated for the treatment of hepathe overampsis.,Oxazinezocain,hepathe overampsis,"migranitabias, hepathe overampsis",false,false,false,true,false,indications
Calcitimumab is not indicated for the treatment of bipolysis infections.,Calcitimumab,bipolysis infections,"cer pyloid cancer, sinusion",false,true,false,true,false,indications
Sofan is not indicated for the treatment of intriculatus.,Sofan,intriculatus,"migranitabias, bact barbancercolis",false,true,false,true,false,indications
Clofugin is indicated for the treatment of breatory disorders.,Clofugin,breatory disorders,"meiboflammatitis, breation",false,false,false,true,false,indications
Isopate Ga-68 is not indicated for the treatment of carction.,Isopate Ga-68,carction,"herammation, carction",false,true,false,true,false,indications
Hydroxamfetamesate is indicated for the treatment of breatory disorders.,Hydroxamfetamesate,breatory disorders,"coppendomycosis, breatory disorders",false,false,false,true,false,indications
Imiplizumab is not indicated for the treatment of malact infarcinoma.,Imiplizumab,malact infarcinoma,"malact infarcinoma, obstrophy",false,true,false,true,false,indications
Deutenone is indicated for the treatment of gastropatopioid hearthosis.,Deutenone,gastropatopioid hearthosis,"Zellitis, acquired diabetiformiasis",false,false,false,true,false,indications
Hydrol is not indicated for the treatment of perebrilepsies.,Hydrol,perebrilepsies,"asperpetiformis, tube cardioblastoma",false,true,false,true,false,indications
Droxomide is not indicated for the treatment of toothy.,Droxomide,toothy,"toothy, sleediciencer",false,true,false,true,false,indications
Oxymetazotan is indicated for the treatment of postolorhythemia.,Oxymetazotan,postolorhythemia,"molynes, postolorhythemia",false,false,false,true,false,indications
Amifanidazole is not indicated for the treatment of Chageal infections.,Amifanidazole,Chageal infections,"infectrum disease, coppendomycosis",false,true,false,true,false,indications
Telaic acetat is indicated for the treatment of sorder cand vomiasis.,Telaic acetat,sorder cand vomiasis,"leprematus angiopathy, sorder cand vomiasis",false,false,false,true,false,indications
Droniazirin is not indicated for the treatment of allular diseases.,Droniazirin,allular diseases,"erythe blockage, memogloblasms",false,true,false,true,false,indications
Dinoetiapride is indicated for the treatment of cologic diseases.,Dinoetiapride,cologic diseases,"cologic diseases, throparasis",false,false,false,true,false,indications
Ularomethate is not indicated for the treatment of ceral infarcinoma.,Ularomethate,ceral infarcinoma,"acid cancer disorders, arrhythmianic",false,true,false,true,false,indications
Cysternime is not indicated for the treatment of nonvalvulgaris.,Cysternime,nonvalvulgaris,"perebrilepsies, nonvalvulgaris",false,true,false,true,false,indications
Nicarbonabinobamate is indicated for the treatment of sinusion.,Nicarbonabinobamate,sinusion,"anal bleepischema, hyperacterythmia",false,false,false,true,false,indications
Dipyrazone is indicated for the treatment of hematocellitus.,Dipyrazone,hematocellitus,"hematocellitus, Onychoticus",false,false,false,true,false,indications
Tenoxazole is indicated for the treatment of infectal hea.,Tenoxazole,infectal hea,"infectal hea, molynes",false,false,false,true,false,indications
Rasburine is not indicated for the treatment of scortis.,Rasburine,scortis,"scortis, trapyramin tumonic",false,true,false,true,false,indications
Plicatide is indicated for the treatment of leprematus angiopathy.,Plicatide,leprematus angiopathy,"leprematus angiopathy, acteridematoid leukemias",false,false,false,true,false,indications
Buspium is indicated for the treatment of ovagillar disease.,Buspium,ovagillar disease,"perlipidematory loss, uronchospastoma",false,false,false,true,false,indications
Zipramide is indicated for the treatment of hyperacterythmia.,Zipramide,hyperacterythmia,"live sleedity, aneous carcinoma",false,false,false,true,false,indications
Reboxazolon is not indicated for the treatment of bact barbancercolis.,Reboxazolon,bact barbancercolis,"bact barbancercolis, galarva microblasia",false,true,false,true,false,indications
"Bens, B is indicated for the treatment of infectal hea.","Bens, B",infectal hea,"infectal hea, neumatotory ostomia",false,false,false,true,false,indications
Deutetractone is not indicated for the treatment of intriculatus.,Deutetractone,intriculatus,"atori infective Disease, intriculatus",false,true,false,true,false,indications
Argase ant is not indicated for the treatment of lupus cell lunguium.,Argase ant,lupus cell lunguium,"fibronary hyperal infection, hypoteineal disorder",false,true,false,true,false,indications
Potason is indicated for the treatment of obstrophy.,Potason,obstrophy,"bipolysis infections, extracterium",false,false,false,true,false,indications
Grisoxacid is indicated for the treatment of amous labyrias.,Grisoxacid,amous labyrias,"nonal disease, hematocellitus",false,false,false,true,false,indications
Droxomide is indicated for the treatment of gastropatopioid hearthosis.,Droxomide,gastropatopioid hearthosis,"toothy, sleediciencer",false,false,false,true,false,indications
Mibefradionate is not indicated for the treatment of endocrinessiver.,Mibefradionate,endocrinessiver,"breation, chronchol dism",false,true,false,true,false,indications
Isavucosalifolisoprofiban is indicated for the treatment of left ventions.,Isavucosalifolisoprofiban,left ventions,"sleediciencer, neumatotory ostomia",false,false,false,true,false,indications
Dinoetiapride is indicated for the treatment of lupus cell lunguium.,Dinoetiapride,lupus cell lunguium,"cologic diseases, throparasis",false,false,false,true,false,indications
Tegase is indicated for the treatment of panmyelock.,Tegase,panmyelock,"panmyelock, nonal disease",false,false,false,true,false,indications
Aspatroglifluoxetigmin is indicated for the treatment of hepathe overampsis.,Aspatroglifluoxetigmin,hepathe overampsis,"ventitivitive disorder, hepathe overampsis",false,false,false,true,false,indications
Exemethate is indicated for the treatment of Zellitis.,Exemethate,Zellitis,"leprematus angiopathy, diac depremension",false,false,false,true,false,indications
Exemethate is indicated for the treatment of diac depremension.,Exemethate,diac depremension,"leprematus angiopathy, diac depremension",false,false,false,true,false,indications
Alegliptinib is not indicated for the treatment of hyperampsies.,Alegliptinib,hyperampsies,"delial brease, hyperampsies",false,true,false,true,false,indications
Roban is indicated for the treatment of senic reptic sexual ostableeding.,Roban,senic reptic sexual ostableeding,"senic reptic sexual ostableeding, red mout",false,false,false,true,false,indications
Phenadionam is not indicated for the treatment of throparasis.,Phenadionam,throparasis,"perebrilepsies, coroparalgia",false,true,false,true,false,indications
Deutenone is not indicated for the treatment of acquired diabetiformiasis.,Deutenone,acquired diabetiformiasis,"Zellitis, acquired diabetiformiasis",false,true,false,true,false,indications
Paclose is indicated for the treatment of obstrophy.,Paclose,obstrophy,"perebrilepsies, obstrophy",false,false,false,true,false,indications
Vorthamin is indicated for the treatment of acular acidosis.,Vorthamin,acular acidosis,"acular acidosis, obstrophy",false,false,false,true,false,indications
Procortuzumab is indicated for the treatment of brometric.,Procortuzumab,brometric,"brometric, GI abusease",false,false,false,true,false,indications
Dietharin B is not indicated for the treatment of chrombolism.,Dietharin B,chrombolism,"chrombolism, perlipidematory loss",false,true,false,true,false,indications
Golic acid is not indicated for the treatment of erythe blockage.,Golic acid,erythe blockage,"teethronchiectiver cancer, erythe blockage",false,true,false,true,false,indications
Imiplizumab is indicated for the treatment of allergic anding.,Imiplizumab,allergic anding,"malact infarcinoma, obstrophy",false,false,false,true,false,indications
Seletic acid is not indicated for the treatment of Chageal infections.,Seletic acid,Chageal infections,"acute mucoronia, galarva microblasia",false,true,false,true,false,indications
Pyrimetan is indicated for the treatment of teethronchiectiver cancer.,Pyrimetan,teethronchiectiver cancer,"megallergic colic, senic reptic sexual ostableeding",false,false,false,true,false,indications
Bipene oil is not indicated for the treatment of chrombolism.,Bipene oil,chrombolism,"Zellitis, hyperampsies",false,true,false,true,false,indications
Artemciclon is indicated for the treatment of acquired diabetiformiasis.,Artemciclon,acquired diabetiformiasis,"adrenitic carcinomas, asperpetiformis",false,false,false,true,false,indications
Lotene is not indicated for the treatment of tube cardioblastoma.,Lotene,tube cardioblastoma,"aneous carcinoma, Chageal infections",false,true,false,true,false,indications
Fluconatat is not indicated for the treatment of acute mucoronia.,Fluconatat,acute mucoronia,"aneous carcinoma, bronary hea",false,true,false,true,false,indications
Fluoridilast is not indicated for the treatment of live sleedity.,Fluoridilast,live sleedity,"live sleedity, nonvalvulgaris",false,true,false,true,false,indications
Cisamine is not indicated for the treatment of anemic malis.,Cisamine,anemic malis,"anemic malis, prema migrain",false,true,false,true,false,indications
Naftadibutylin is indicated for the treatment of amous labyrias.,Naftadibutylin,amous labyrias,"megallergic colic, amous labyrias",false,false,false,true,false,indications
Cholistate is not indicated for the treatment of acute lymphobladders.,Cholistate,acute lymphobladders,"acute lymphobladders, hypotenoma",false,true,false,true,false,indications
Edarol is not indicated for the treatment of Onychoticus.,Edarol,Onychoticus,"Onychoticus, chrombolism",false,true,false,true,false,indications
Ularomethate is indicated for the treatment of acid cancer disorders.,Ularomethate,acid cancer disorders,"acid cancer disorders, arrhythmianic",false,false,false,true,false,indications
Inosenadrin is not indicated for the treatment of acute lymphobladders.,Inosenadrin,acute lymphobladders,"acute lymphobladders, infectal hea",false,true,false,true,false,indications
Edarol is not indicated for the treatment of chrombolism.,Edarol,chrombolism,"Onychoticus, chrombolism",false,true,false,true,false,indications
Ambrostin is indicated for the treatment of allergic anding.,Ambrostin,allergic anding,"prema migrain, perlipidematory loss",false,false,false,true,false,indications
Androximab is not indicated for the treatment of hypoesotroendomycosis.,Androximab,hypoesotroendomycosis,"sleepilar hea, toothy",false,true,false,true,false,indications
Tibofloxazide is not indicated for the treatment of brometric.,Tibofloxazide,brometric,"memolycemia, ventions",false,true,false,true,false,indications
Cysternime is indicated for the treatment of dyslipolyneury.,Cysternime,dyslipolyneury,"perebrilepsies, nonvalvulgaris",false,false,false,true,false,indications
Trolazole is indicated for the treatment of amous labyrias.,Trolazole,amous labyrias,"amous labyrias, muscular agina",false,false,false,true,false,indications
Denolonate is indicated for the treatment of bronary hea.,Denolonate,bronary hea,"coppendomycosis, arrhythmianic",false,false,false,true,false,indications
Calcitin is indicated for the treatment of herammation.,Calcitin,herammation,"GI abusease, herammation",false,false,false,true,false,indications
Rituzumab mon is not indicated for the treatment of endocrinessiver.,Rituzumab mon,endocrinessiver,"herammation, red mout",false,true,false,true,false,indications
Clofuginide is indicated for the treatment of senic reptic sexual ostableeding.,Clofuginide,senic reptic sexual ostableeding,"CMV reathyosis, senic reptic sexual ostableeding",false,false,false,true,false,indications
Ethiomazine is not indicated for the treatment of malact infarcinoma.,Ethiomazine,malact infarcinoma,"Vasophyria, opic gangioedema",false,true,false,true,false,indications
Artemciclon is not indicated for the treatment of adrenitic carcinomas.,Artemciclon,adrenitic carcinomas,"adrenitic carcinomas, asperpetiformis",false,true,false,true,false,indications
Ethiomazine is not indicated for the treatment of Vasophyria.,Ethiomazine,Vasophyria,"Vasophyria, opic gangioedema",false,true,false,true,false,indications
Umecyclizumanib is indicated for the treatment of bact barbancercolis.,Umecyclizumanib,bact barbancercolis,"hypoteineal disorder, astronchoplasm",false,false,false,true,false,indications
Vilonate is indicated for the treatment of vasophage.,Vilonate,vasophage,"ovasospasmosis, cer pyloid cancer",false,false,false,true,false,indications
PX-1024 is indicated for the treatment of candigemia.,PX-1024,candigemia,"atori infective Disease, migranitabias",false,false,false,true,false,indications
Tiaprenacillin is not indicated for the treatment of ery tumor.,Tiaprenacillin,ery tumor,"tobact infection, kidnessive disorders",false,true,false,true,false,indications
Ravuconabederum is indicated for the treatment of cerebral canceratitis.,Ravuconabederum,cerebral canceratitis,"adrenitic carcinomas, nonvalvulgaris",false,false,false,true,false,indications
Chlorotermin is not indicated for the treatment of astronchoplasm.,Chlorotermin,astronchoplasm,"hyperacterythmia, astronchoplasm",false,true,false,true,false,indications
Bivampridinib is not indicated for the treatment of hyperampsies.,Bivampridinib,hyperampsies,"rheumors, hyperampsies",false,true,false,true,false,indications
Pinaproxyverin is not indicated for the treatment of allergic anding.,Pinaproxyverin,allergic anding,"toothy, allergic anding",false,true,false,true,false,indications
SR 1207 is not indicated for the treatment of scortis.,SR 1207,scortis,"scortis, hypoesotroendomycosis",false,true,false,true,false,indications
Filgraplate is not indicated for the treatment of coppendomycosis.,Filgraplate,coppendomycosis,"coppendomycosis, migranitabias",false,true,false,true,false,indications
Sofan is not indicated for the treatment of allergic anding.,Sofan,allergic anding,"migranitabias, bact barbancercolis",false,true,false,true,false,indications
Cysternime is indicated for the treatment of perebrilepsies.,Cysternime,perebrilepsies,"perebrilepsies, nonvalvulgaris",false,false,false,true,false,indications
Droxomide is not indicated for the treatment of rheumors.,Droxomide,rheumors,"toothy, sleediciencer",false,true,false,true,false,indications
Thalirudiol is indicated for the treatment of hematocellitus.,Thalirudiol,hematocellitus,"memolycemia, hematocellitus",false,false,false,true,false,indications
Aspatroglifluoxetigmin is not indicated for the treatment of lupus cell lunguium.,Aspatroglifluoxetigmin,lupus cell lunguium,"ventitivitive disorder, hepathe overampsis",false,true,false,true,false,indications
Fimab govobex is not indicated for the treatment of carcolitis.,Fimab govobex,carcolitis,"carcolitis, tube cardioblastoma",false,true,false,true,false,indications
Dapoxen is not indicated for the treatment of arrhythmianic.,Dapoxen,arrhythmianic,"sinusion, arrhythmianic",false,true,false,true,false,indications
Zipramide is indicated for the treatment of arrhythmianic.,Zipramide,arrhythmianic,"live sleedity, aneous carcinoma",false,false,false,true,false,indications
Rituzumab mon is not indicated for the treatment of herammation.,Rituzumab mon,herammation,"herammation, red mout",false,true,false,true,false,indications
Prazolevudine is indicated for the treatment of akine disorders.,Prazolevudine,akine disorders,"septocorphylaxis, akine disorders",false,false,false,true,false,indications
Trimibenimide is not indicated for the treatment of gastropatopioid hearthosis.,Trimibenimide,gastropatopioid hearthosis,"rhearian cancer, gastropatopioid hearthosis",false,true,false,true,false,indications
Tasquemipropion is not indicated for the treatment of anal bleepischema.,Tasquemipropion,anal bleepischema,"opic gangioedema, prolone",false,true,false,true,false,indications
Ramoteprazole is indicated for the treatment of brometric.,Ramoteprazole,brometric,"sleepilar hea, brometric",false,false,false,true,false,indications
Procortuzumab is indicated for the treatment of asperpetiformis.,Procortuzumab,asperpetiformis,"brometric, GI abusease",false,false,false,true,false,indications
Taurtin genem is not indicated for the treatment of atori infective Disease.,Taurtin genem,atori infective Disease,"deliriurinency, atori infective Disease",false,true,false,true,false,indications
Methadiol is not indicated for the treatment of arrhythmianic.,Methadiol,arrhythmianic,"chronchol dism, acquired diabetiformiasis",false,true,false,true,false,indications
Mibefradionate is indicated for the treatment of megallergic colic.,Mibefradionate,megallergic colic,"breation, chronchol dism",false,false,false,true,false,indications
Temazide is not indicated for the treatment of cer pyloid cancer.,Temazide,cer pyloid cancer,"chromboembolism, fract disease",false,true,false,true,false,indications
Lumab medane is not indicated for the treatment of acteridematoid leukemias.,Lumab medane,acteridematoid leukemias,"acteridematoid leukemias, kidnessive disorders",false,true,false,true,false,indications
Resoxadion is not indicated for the treatment of Shore disorders.,Resoxadion,Shore disorders,"teethronchiectiver cancer, Chageal infections",false,true,false,true,false,indications
Vorthamin is indicated for the treatment of memolycemia.,Vorthamin,memolycemia,"acular acidosis, obstrophy",false,false,false,true,false,indications
Reboxazolon is not indicated for the treatment of poisorders.,Reboxazolon,poisorders,"bact barbancercolis, galarva microblasia",false,true,false,true,false,indications
Virgide is indicated for the treatment of tobact infection.,Virgide,tobact infection,"Vasophyria, brometric",false,false,false,true,false,indications
Aldehydrocin is indicated for the treatment of perlipidematory loss.,Aldehydrocin,perlipidematory loss,"abnorrhosis, CMV reathyosis",false,false,false,true,false,indications
Aleglitrate is not indicated for the treatment of coroparalgia.,Aleglitrate,coroparalgia,"acteridematoid leukemias, coroparalgia",false,true,false,true,false,indications
Ceforoquinib is indicated for the treatment of scortis.,Ceforoquinib,scortis,"scortis, chrombolism",false,false,false,true,false,indications
Efavirenol is not indicated for the treatment of trapyramin tumonic.,Efavirenol,trapyramin tumonic,"bactive tumors, molynes",false,true,false,true,false,indications
Tocaprolol is indicated for the treatment of fract disease.,Tocaprolol,fract disease,"prolone, carction",false,false,false,true,false,indications
Thalirudiol is not indicated for the treatment of Shore disorders.,Thalirudiol,Shore disorders,"memolycemia, hematocellitus",false,true,false,true,false,indications
Oxymorphate is not indicated for the treatment of ery tumor.,Oxymorphate,ery tumor,"acute mucoronia, sinusion",false,true,false,true,false,indications
Droniazirin is indicated for the treatment of memogloblasms.,Droniazirin,memogloblasms,"erythe blockage, memogloblasms",false,false,false,true,false,indications
Technetaminum Rb-82 is indicated for the treatment of Onychoticus.,Technetaminum Rb-82,Onychoticus,"vasophage, poisorders",false,false,false,true,false,indications
Cefoxoprozil is indicated for the treatment of perebrilepsies.,Cefoxoprozil,perebrilepsies,"keraticancrease, perebrilepsies",false,false,false,true,false,indications
Tetroate is indicated for the treatment of red mout.,Tetroate,red mout,"endocrinessiver, aneous carcinoma",false,false,false,true,false,indications
Temazide is indicated for the treatment of chromboembolism.,Temazide,chromboembolism,"chromboembolism, fract disease",false,false,false,true,false,indications
Dietharin B is indicated for the treatment of perlipidematory loss.,Dietharin B,perlipidematory loss,"chrombolism, perlipidematory loss",false,false,false,true,false,indications
Phenyltoridast is not indicated for the treatment of opic gangioedema.,Phenyltoridast,opic gangioedema,"poisorders, allular diseases",false,true,false,true,false,indications
Artemciclon is not indicated for the treatment of atori infective Disease.,Artemciclon,atori infective Disease,"adrenitic carcinomas, asperpetiformis",false,true,false,true,false,indications
Estronic tril is not indicated for the treatment of panmyelock.,Estronic tril,panmyelock,"meiboflammatitis, arrhythmianic",false,true,false,true,false,indications
Serden is indicated for the treatment of hyperacterythmia.,Serden,hyperacterythmia,"Shore disorders, senic reptic sexual ostableeding",false,false,false,true,false,indications
Clofugin is indicated for the treatment of keraticancrease.,Clofugin,keraticancrease,"meiboflammatitis, breation",false,false,false,true,false,indications
Glufosacost is indicated for the treatment of deliriurinency.,Glufosacost,deliriurinency,"anal bleepischema, deliriurinency",false,false,false,true,false,indications
Fenose is indicated for the treatment of Shore disorders.,Fenose,Shore disorders,"Onychoticus, dyslipolyneury",false,false,false,true,false,indications
Cole is not indicated for the treatment of ery tumor.,Cole,ery tumor,"abnorrhosis, ery tumor",false,true,false,true,false,indications
Cetic acid is indicated for the treatment of akine disorders.,Cetic acid,akine disorders,"herammation, poisorders",false,false,false,true,false,indications
Gadoproster is not indicated for the treatment of galarva microblasia.,Gadoproster,galarva microblasia,"coroparalgia, galarva microblasia",false,true,false,true,false,indications
Tianic sularin is indicated for the treatment of Fabry cell Carcinoma.,Tianic sularin,Fabry cell Carcinoma,"ery tumor, Fabry cell Carcinoma",false,false,false,true,false,indications
Talinoglitat is not indicated for the treatment of chrombolism.,Talinoglitat,chrombolism,"panmyelock, left ventions",false,true,false,true,false,indications
Pentan medoran is not indicated for the treatment of back parkine bral verniasis.,Pentan medoran,back parkine bral verniasis,"adrenitic carcinomas, sorder cand vomiasis",false,true,false,true,false,indications
Dipyrazone is not indicated for the treatment of hematocellitus.,Dipyrazone,hematocellitus,"hematocellitus, Onychoticus",false,true,false,true,false,indications
Ceforoquinib is not indicated for the treatment of scortis.,Ceforoquinib,scortis,"scortis, chrombolism",false,true,false,true,false,indications
"3,4-Methioriconate, monine is indicated for the treatment of lungococclusteoplain.","3,4-Methioriconate, monine",lungococclusteoplain,"hyperampsies, megallergic colic",false,false,false,true,false,indications
Salide is not indicated for the treatment of Vasophyria.,Salide,Vasophyria,"arrhythmianic, Vasophyria",false,true,false,true,false,indications
Auracarboxacid is not indicated for the treatment of Vasophyria.,Auracarboxacid,Vasophyria,"astronchoplasm, toothy",false,true,false,true,false,indications
Prazolevudine is indicated for the treatment of arrhythmianic.,Prazolevudine,arrhythmianic,"septocorphylaxis, akine disorders",false,false,false,true,false,indications
Pipamide is indicated for the treatment of anal bleepischema.,Pipamide,anal bleepischema,"anal bleepischema, memogloblasms",false,false,false,true,false,indications
Chlorotermin is indicated for the treatment of astronchoplasm.,Chlorotermin,astronchoplasm,"hyperacterythmia, astronchoplasm",false,false,false,true,false,indications
Zometrafen is not indicated for the treatment of ceral infarcinoma.,Zometrafen,ceral infarcinoma,"ceral infarcinoma, postolorhythemia",false,true,false,true,false,indications
Clopa is not indicated for the treatment of red mout.,Clopa,red mout,"reticers, intriculatus",false,true,false,true,false,indications
Tegase is indicated for the treatment of galarva microblasia.,Tegase,galarva microblasia,"panmyelock, nonal disease",false,false,false,true,false,indications
Nicalcohept is not indicated for the treatment of coppendomycosis.,Nicalcohept,coppendomycosis,"hematocellitus, allular diseases",false,true,false,true,false,indications
Aldehydrocin is indicated for the treatment of cer pyloid cancer.,Aldehydrocin,cer pyloid cancer,"abnorrhosis, CMV reathyosis",false,false,false,true,false,indications
ABT-501 is indicated for the treatment of kidnessive disorders.,ABT-501,kidnessive disorders,"opic gangioedema, red mout",false,false,false,true,false,indications
Tiaprenacillin is indicated for the treatment of thromegalar distruction.,Tiaprenacillin,thromegalar distruction,"tobact infection, kidnessive disorders",false,false,false,true,false,indications
Talnetium is indicated for the treatment of ventions.,Talnetium,ventions,"ventions, Shore disorders",false,false,false,true,false,indications
Pentan medoran is indicated for the treatment of adrenitic carcinomas.,Pentan medoran,adrenitic carcinomas,"adrenitic carcinomas, sorder cand vomiasis",false,false,false,true,false,indications
Enzapridepate is indicated for the treatment of anal bleepischema.,Enzapridepate,anal bleepischema,"Faminal disorders, anal bleepischema",false,false,false,true,false,indications
Ambrozil is not indicated for the treatment of ventions.,Ambrozil,ventions,"astroid cancer, GI abusease",false,true,false,true,false,indications
Bambucovometazole is not indicated for the treatment of acteridematoid leukemias.,Bambucovometazole,acteridematoid leukemias,"neumatotory ostomia, acute mucoronia",false,true,false,true,false,indications
Icosartisodenib is not indicated for the treatment of hematocellitus.,Icosartisodenib,hematocellitus,"hematocellitus, Faminal disorders",false,true,false,true,false,indications
Hydrol is not indicated for the treatment of asperpetiformis.,Hydrol,asperpetiformis,"asperpetiformis, tube cardioblastoma",false,true,false,true,false,indications
Fenose is indicated for the treatment of breatory disorders.,Fenose,breatory disorders,"Onychoticus, dyslipolyneury",false,false,false,true,false,indications
Propiclen is not indicated for the treatment of acid cancer disorders.,Propiclen,acid cancer disorders,"prolone, hematocellitus",false,true,false,true,false,indications
Tamosamide is indicated for the treatment of diac depremension.,Tamosamide,diac depremension,"diac depremension, obstatitic colism",false,false,false,true,false,indications
Inosenadrin is not indicated for the treatment of infectal hea.,Inosenadrin,infectal hea,"acute lymphobladders, infectal hea",false,true,false,true,false,indications
Aspatroglifluoxetigmin is indicated for the treatment of ventitivitive disorder.,Aspatroglifluoxetigmin,ventitivitive disorder,"ventitivitive disorder, hepathe overampsis",false,false,false,true,false,indications
